x,y,Distance
144.990,140.324,74.552
135.287,21.669,81.989
-4.900,0.997,130.095
159.951,135.000,83.189
177.519,104.341,88.704
35.198,118.607,61.801
76.036,63.047,30.350
84.512,97.846,9.561
164.880,98.909,75.426
144.965,-0.589,105.973
164.952,40.691,89.735
102.021,184.573,95.333
44.147,97.207,46.397
15.574,157.674,100.577
57.698,-4.439,99.808
20.974,35.096,88.187
4.061,162.917,112.689
158.646,155.187,94.676
164.726,98.369,75.211
176.015,36.980,101.060
56.469,83.540,34.130
141.132,-4.870,107.784
36.788,163.831,90.995
20.624,115.039,73.738
136.463,96.466,46.928
75.188,61.357,32.241
4.964,-0.602,124.248
121.834,4.651,91.102
-2.424,135.627,103.054
0.003,35.000,105.459
-4.111,37.154,107.919
162.303,44.438,85.478
183.749,16.692,119.025
125.000,119.979,46.095
84.900,40.994,49.272
175.310,18.266,111.478
-2.584,124.280,98.708
83.021,123.984,34.686
76.690,103.747,19.120
161.967,164.597,103.663
184.662,81.808,95.034
55.132,61.142,45.249
97.651,184.414,94.721
42.289,144.445,72.377
44.558,42.055,66.048
182.433,55.632,98.634
124.777,181.476,97.867
101.303,24.827,66.152
163.450,96.381,73.744
144.994,59.758,62.779
2.209,75.514,88.961
95.088,140.935,51.186
38.050,164.604,90.896
57.539,4.353,91.590
56.323,63.388,42.910
176.714,96.232,86.955
122.701,155.792,73.475
136.328,156.607,81.141
184.927,99.148,95.384
163.861,43.177,87.469
82.774,124.160,34.909
20.792,95.063,69.375
124.951,60.696,45.627
183.492,63.578,97.173
82.752,-4.174,94.455
99.661,184.989,95.477
161.408,35.202,90.027
1.587,55.258,94.978
75.945,-2.926,93.984
64.987,-0.366,93.763
57.070,104.052,35.784
-3.080,136.061,103.836
64.290,137.431,53.939
95.000,19.971,70.213
75.287,-1.668,92.843
157.259,55.818,75.465
135.629,42.428,65.933
84.095,82.869,9.250
83.539,136.468,46.909
121.470,44.779,55.107
96.036,176.953,87.160
43.046,56.035,57.939
63.743,76.685,29.425
176.556,103.625,87.640
44.920,-0.892,101.453
62.016,35.425,61.327
179.407,35.035,104.969
39.367,184.960,107.603
62.752,155.826,71.232
162.444,55.638,80.199
82.023,184.573,94.903
44.194,-2.722,103.415
117.993,135.421,53.360
84.946,99.270,10.546
40.230,104.995,51.961
39.288,135.051,67.817
124.992,40.280,60.813
99.940,185.000,95.516
4.662,158.192,109.220
44.722,98.355,46.024
115.017,20.415,73.955
179.080,155.085,110.337
43.194,83.847,47.191
123.695,163.369,80.740
135.049,-0.696,101.279
80.712,-4.949,95.404
179.458,24.971,110.614
59.002,24.899,72.100
20.135,35.002,88.903
103.540,116.469,29.736
-1.916,124.618,98.201
78.279,84.694,12.851
159.891,95.001,70.087
95.786,42.691,47.668
99.295,144.950,55.730
184.994,140.249,107.480
3.550,156.479,109.038
95.864,82.809,9.293
95.504,162.187,72.394
95.022,19.528,70.656
59.044,4.908,90.545
40.035,185.000,107.326
184.018,117.024,97.841
157.039,144.029,86.113
182.740,-4.183,132.194
118.268,144.691,61.569
99.822,44.997,46.070
183.230,56.183,99.192
95.164,101.271,12.402
96.296,-3.359,93.576
35.312,81.738,55.291
15.122,118.901,80.243
175.012,99.647,85.576
157.162,75.883,68.649
64.898,-1.005,94.403
124.847,178.772,95.369
176.975,76.019,88.110
16.553,176.378,113.368
4.815,121.346,90.751
24.991,140.304,82.182
18.056,84.607,72.128
124.994,59.761,46.266
159.375,124.961,77.701
175.653,22.470,109.089
156.591,16.343,99.311
159.774,124.995,78.073
162.688,115.784,77.142
101.928,155.387,66.466
43.861,-3.177,103.970
183.325,76.266,94.349
21.782,135.328,81.887
24.725,21.636,94.513
115.734,2.607,91.112
115.836,17.232,77.228
175.547,157.726,109.122
79.001,115.101,27.394
39.936,25.000,82.037
181.021,144.895,106.307
18.136,-4.639,118.824
123.376,83.688,33.986
81.784,175.329,85.718
96.727,183.780,94.018
175.022,140.469,98.887
101.721,35.305,55.944
160.088,155.001,95.601
159.984,45.000,83.221
41.884,55.368,59.271
21.050,124.888,77.256
43.089,43.932,65.739
15.501,62.181,79.508
175.399,178.043,122.666
35.154,121.230,63.097
2.548,144.302,102.922
135.999,2.998,98.425
16.378,143.447,90.960
135.237,98.479,46.042
156.059,-3.078,114.151
44.937,159.208,82.573
-0.632,164.960,117.598
119.821,175.003,90.085
182.730,155.811,113.723
116.377,103.446,29.622
77.322,155.778,66.981
76.130,156.835,68.251
79.305,64.951,27.233
117.161,104.116,30.624
75.284,141.662,53.708
35.674,122.508,63.291
177.509,155.665,109.418
99.762,64.994,26.854
99.418,124.966,36.213
157.715,115.553,72.391
100.343,184.988,95.548
15.234,158.490,101.378
178.443,115.248,91.993
142.482,-4.340,107.968
41.531,64.760,54.633
95.260,1.592,88.569
64.996,60.205,38.888
3.195,116.154,90.641
1.454,135.216,99.405
123.995,116.993,43.420
159.049,164.909,101.888
104.171,17.243,74.131
77.406,24.274,66.922
100.657,24.957,65.917
135.158,1.246,99.593
135.919,162.889,86.154
58.403,75.262,34.850
84.555,-2.061,92.225
83.636,183.432,93.643
75.001,99.895,17.952
4.879,78.905,85.824
37.983,-4.575,107.931
81.360,55.189,35.867
24.598,121.964,72.777
175.323,61.767,89.891
117.570,175.630,89.961
102.876,104.090,19.097
101.140,104.868,18.587
184.125,77.174,95.013
61.407,124.798,45.024
39.631,144.986,74.554
56.328,103.393,36.220
76.239,176.705,87.784
135.003,100.178,46.157
75.649,102.463,18.991
43.327,16.268,87.256
78.873,75.129,18.565
184.960,140.627,107.628
82.288,124.446,35.291
102.811,135.865,47.622
36.653,36.286,75.694
4.567,17.964,111.738
139.685,35.010,74.126
159.693,135.009,82.977
175.036,39.400,98.970
18.684,124.824,79.346
144.938,79.213,56.005
62.797,55.855,43.648
159.631,124.986,77.941
15.217,161.458,103.418
175.444,102.059,86.308
175.162,81.263,85.628
38.260,44.687,68.766
122.263,144.459,63.304
138.938,84.886,49.223
24.557,162.058,97.326
177.195,44.139,98.538
4.684,161.750,111.460
17.195,184.139,118.993
183.211,96.168,93.433
117.617,144.396,61.010
55.593,37.639,62.647
160.758,24.942,96.137
64.865,158.845,73.280
4.984,99.601,85.538
124.801,181.398,97.802
164.999,99.918,75.670
22.399,35.613,86.751
84.325,157.491,67.724
155.035,139.412,81.689
24.906,179.034,110.278
17.544,95.644,72.656
124.464,37.749,62.607
184.608,98.060,94.969
44.307,42.540,65.871
115.792,182.701,96.223
164.821,41.326,89.277
4.194,102.722,86.725
157.612,64.393,72.317
136.071,156.908,81.242
118.931,75.116,32.553
104.390,177.607,88.780
-3.867,116.830,97.607
59.021,24.903,72.088
75.046,-0.675,91.901
135.377,141.904,68.952
55.014,80.369,36.271
84.724,-1.637,91.792
84.696,41.717,48.575
4.997,139.825,98.512
83.506,36.435,53.959
115.290,41.679,54.551
75.972,102.962,19.084
35.317,158.247,87.438
61.232,4.846,89.880
84.499,137.819,48.129
96.162,36.795,53.566
75.284,98.338,16.896
22.800,124.143,75.359
43.473,116.403,53.479
115.164,161.269,75.583
-0.711,175.051,124.331
44.470,122.239,55.771
163.685,143.379,91.001
180.540,24.971,111.491
115.023,160.481,74.794
59.910,64.999,39.109
77.212,155.850,67.073
-3.569,176.498,127.409
184.762,61.525,98.966
-3.424,56.356,99.281
3.326,143.733,101.961
24.946,39.268,82.485
104.849,81.221,17.267
-2.111,4.532,125.644
184.127,102.823,95.014
116.672,76.268,30.017
41.591,15.260,89.041
96.375,-3.444,93.666
100.766,115.059,27.277
118.729,104.836,32.348
160.148,144.998,89.150
35.126,161.115,89.811
4.604,21.951,109.181
16.418,96.511,73.851
58.534,115.220,40.309
1.468,-4.780,129.687
-4.982,59.577,99.719
104.227,82.670,16.023
-3.448,16.379,118.953
95.907,82.872,9.272
175.014,159.623,109.897
77.536,135.649,47.312
44.920,100.890,46.358
-2.560,64.295,96.047
-4.271,97.401,94.543
57.544,164.355,81.119
124.398,142.379,62.671
98.245,164.682,75.134
83.876,36.842,53.512
35.006,160.242,89.195
123.296,143.759,63.242
58.428,175.254,90.902
64.910,120.943,39.822
56.543,63.612,42.599
96.762,23.810,66.540
122.588,55.722,47.312
24.998,140.135,82.073
24.799,1.404,109.994
119.470,35.028,62.385
76.624,56.311,36.244
78.231,184.677,95.399
104.987,140.354,52.539
100.206,55.004,36.462
37.727,95.547,52.548
95.688,117.469,28.051
184.610,61.935,98.704
115.467,162.109,76.477
64.999,-0.098,93.501
164.509,62.162,79.558
123.758,3.298,93.053
77.816,124.498,36.577
100.967,175.094,85.797
103.575,16.504,74.746
22.628,184.253,115.842
16.294,163.357,103.973
24.827,81.304,65.733
96.182,96.771,9.179
44.517,42.143,66.012
17.910,64.542,76.437
64.391,-2.392,95.874
55.261,101.593,36.604
183.034,63.974,96.624
56.141,83.179,34.522
35.425,77.984,55.866
159.510,75.024,71.124
18.919,64.882,75.372
24.943,60.752,71.314
79.129,124.924,36.567
36.541,183.610,107.787
1.698,35.297,103.860
115.000,20.067,74.277
156.474,36.455,85.374
75.042,20.647,70.947
156.527,-3.597,114.846
183.060,156.046,114.128
3.757,-3.299,127.044
64.793,181.425,94.828
159.540,24.979,95.219
4.633,178.119,122.673
84.889,98.954,10.298
135.188,118.643,53.514
36.029,183.038,107.547
104.342,162.479,73.885
137.106,15.923,87.799
179.898,104.999,91.158
37.383,24.261,84.195
100.864,35.075,55.996
95.014,39.624,50.631
118.006,144.585,61.356
116.992,3.994,90.151
184.918,140.903,107.720
176.489,183.560,127.421
3.439,43.630,98.185
19.109,24.920,96.223
36.426,3.496,101.744
123.276,156.223,74.118
84.261,-2.616,92.796
95.080,140.893,51.144
177.872,24.525,109.600
63.396,63.670,37.420
4.489,62.202,89.900
135.281,138.347,66.250
55.921,57.109,47.352
84.921,39.115,51.140
16.667,103.727,74.588
117.348,104.239,30.848
101.481,124.776,36.624
84.678,41.765,48.529
36.488,116.441,59.670
15.576,102.331,75.419
15.034,140.579,90.416
184.374,22.422,116.091
57.012,15.991,81.024
24.986,40.368,81.781
160.637,64.959,74.963
-2.912,144.064,107.479
104.967,159.423,71.018
38.366,115.275,57.470
124.934,99.193,36.140
19.695,175.009,110.300
96.643,176.295,86.547
175.707,82.564,86.048
15.026,99.487,75.553
184.870,101.131,95.539
136.108,63.139,53.380
4.068,162.907,112.676
140.142,75.002,52.355
75.124,118.894,32.487
55.303,58.285,46.997
99.732,135.007,46.048
157.045,24.034,94.072
124.720,81.650,35.729
4.964,19.397,110.514
178.598,84.799,88.769
162.102,-4.537,118.909
183.553,43.518,104.482
142.299,64.440,58.229
136.567,156.364,81.080
116.063,76.917,29.181
15.107,181.029,117.864
-4.505,42.169,105.905
155.114,158.937,94.837
95.002,19.872,70.312
136.387,136.543,65.722
184.433,182.312,132.068
35.152,121.225,63.095
56.126,63.161,43.206
24.919,160.894,96.221
158.531,144.779,87.746
-0.315,175.010,124.014
139.758,15.006,90.013
121.545,24.755,72.482
2.346,-4.415,128.822
18.520,84.776,71.653
115.819,97.258,26.836
64.143,82.799,26.824
38.766,124.845,61.943
15.693,77.461,75.340
124.747,158.429,76.750
59.471,64.972,39.465
57.288,135.799,56.268
38.669,35.180,75.090
116.924,76.058,30.337
157.056,15.958,99.909
144.977,-0.483,105.888
40.397,115.016,55.536
95.120,61.091,29.366
101.574,144.746,55.956
97.126,15.909,74.439
-3.008,176.006,126.662
0.729,104.947,90.494
137.501,144.331,72.176
95.722,162.589,72.812
62.048,64.561,37.784
137.973,175.429,97.983
22.084,84.545,68.117
136.333,36.601,70.713
43.977,96.970,46.529
163.681,36.617,91.005
99.890,84.999,11.101
-4.997,60.178,99.551
18.265,115.311,76.051
15.983,97.023,74.331
144.707,121.687,63.235
95.002,79.860,11.319
44.362,117.557,53.294
64.996,100.195,26.984
179.271,124.947,95.883
57.331,-4.228,99.728
4.015,122.980,92.074
24.928,59.154,71.998
124.547,-2.080,98.357
143.776,103.277,55.408
101.550,184.754,95.454
178.386,35.268,103.977
137.744,184.462,105.847
39.452,115.030,56.387
162.537,24.308,97.879
143.168,116.132,59.257
118.682,115.177,38.176
64.897,138.990,55.035
183.483,16.413,118.988
177.094,144.069,102.526
75.002,120.132,33.646
184.538,22.099,116.413
100.155,135.002,46.134
155.124,58.893,72.190
58.337,35.285,63.211
18.186,64.659,76.138
55.424,177.986,94.526
35.004,99.791,55.842
182.934,124.049,98.991
55.827,57.246,47.325
-2.365,35.595,107.183
182.255,4.463,125.824
183.844,96.802,94.108
41.605,175.265,98.029
143.135,183.895,107.893
3.806,136.757,98.042
155.709,2.567,109.386
58.139,-4.641,99.858
84.811,81.361,10.071
144.737,81.599,55.397
164.892,181.031,117.888
58.562,184.789,99.857
42.961,15.971,87.703
59.049,15.091,81.048
163.274,136.221,86.647
44.620,158.088,81.812
121.379,-4.806,99.873
183.231,143.816,107.662
-4.446,37.713,107.940
118.009,4.587,89.898
79.071,-4.913,95.542
95.354,118.151,28.655
95.339,181.809,91.961
57.134,124.097,47.343
156.628,156.308,94.011
177.863,35.480,103.422
176.537,76.394,87.619
83.748,-3.310,93.522
55.905,162.869,80.440
115.099,140.989,56.837
175.665,122.491,91.635
84.971,159.464,69.640
175.913,2.880,122.371
181.645,55.278,98.021
98.150,184.645,94.993
140.899,15.082,90.587
155.057,140.750,82.522
136.335,156.599,81.139
156.507,16.423,99.196
55.081,20.894,77.423
104.123,157.172,68.641
15.401,141.963,90.895
40.764,184.941,106.937
24.786,118.552,71.172
63.490,63.580,37.417
63.667,-3.399,97.039
163.413,143.654,90.942
142.227,64.477,58.148
161.249,-4.842,118.637
96.437,103.508,14.968
63.255,156.204,71.392
64.778,21.474,73.018
20.200,35.004,88.851
84.998,100.143,11.298
63.831,3.213,90.645
164.929,0.838,116.480
115.154,21.233,73.233
23.834,163.209,98.664
162.333,64.422,76.741
20.917,55.085,77.390
180.299,144.991,105.739
-4.925,79.137,95.527
163.195,56.154,80.660
77.001,64.000,29.063
115.914,37.119,58.901
2.643,135.756,98.596
55.005,60.215,45.943
19.040,164.907,103.166
35.003,0.179,105.315
-4.676,81.772,95.015
163.350,3.712,113.266
60.204,75.004,33.342
176.743,23.794,109.139
-3.725,163.335,118.989
64.628,18.108,76.235
181.394,-4.802,131.698
3.139,163.892,114.022
19.997,185.000,117.992
100.687,24.953,65.926
124.561,-2.048,98.332
99.584,55.017,36.280
15.360,98.137,75.064
61.179,104.859,32.408
15.175,121.310,81.094
76.546,116.385,29.605
175.162,61.263,89.899
84.639,121.865,32.306
160.213,184.995,118.135
140.346,24.988,82.241
96.040,116.947,27.616
22.598,15.728,100.287
55.033,79.423,36.515
23.915,76.890,67.355
156.738,83.789,67.045
163.674,3.391,113.720
81.953,104.603,16.661
155.075,40.863,81.560
117.117,175.915,90.094
102.253,84.464,13.464
19.710,184.992,118.156
161.127,115.129,75.452
124.063,117.086,43.532
104.994,139.747,51.959
100.566,184.968,95.552
135.785,62.690,53.329
144.468,97.755,55.035
177.979,184.574,129.178
104.852,61.207,32.410
135.209,18.570,84.547
104.962,139.387,51.605
139.234,124.941,60.386
35.252,-1.568,106.681
123.233,103.814,36.005
101.240,104.844,18.627
175.715,137.423,97.974
177.700,75.560,88.900
55.787,62.693,43.762
137.409,35.724,72.081
160.337,44.989,83.524
83.835,116.792,27.484
17.233,24.164,98.119
4.979,140.456,98.847
39.974,135.000,67.271
104.137,122.808,35.728
135.774,17.328,85.899
77.932,64.552,28.160
116.479,156.450,71.535
138.486,175.235,98.066
4.691,1.730,122.746
161.145,115.133,75.470
135.077,79.126,46.389
75.125,98.887,17.310
144.880,41.089,73.528
144.547,162.080,90.401
75.592,157.639,69.149
100.530,155.028,65.874
175.026,180.513,124.196
-4.062,2.916,128.174
84.824,141.314,51.568
75.206,141.420,53.497
61.858,175.358,89.868
144.813,1.356,104.234
144.135,37.190,75.644
-3.868,156.831,115.211
24.940,119.226,71.305
21.269,44.836,82.228
178.854,155.133,110.183
164.872,21.124,101.750
20.015,25.000,95.503
-4.940,99.225,95.368
21.886,24.631,94.397
-4.250,102.635,95.074
139.963,145.000,74.315
136.719,103.773,48.723
143.717,183.344,107.703
137.038,44.028,65.788
158.965,115.108,73.409
75.185,18.654,72.868
155.345,158.174,94.443
164.876,141.105,90.667
80.564,135.032,46.002
157.719,24.449,94.264
159.025,164.904,101.867
122.445,15.638,81.142
97.980,95.426,9.663
36.742,56.208,63.061
36.772,83.818,53.568
144.983,40.410,74.059
103.166,23.870,67.436
95.132,118.857,29.309
23.822,116.776,71.371
182.426,124.372,98.626
84.966,20.581,69.604
23.773,176.719,109.101
104.866,118.851,32.461
75.011,100.325,18.184
15.826,137.247,87.926
63.894,163.136,77.646
84.193,2.724,87.472
143.330,136.271,70.617
20.647,164.958,102.105
181.462,75.219,92.668
96.467,76.462,15.014
4.605,61.947,89.868
22.867,55.904,75.280
81.399,184.800,95.184
144.295,182.559,107.315
139.011,-4.901,106.822
116.128,123.163,42.228
117.323,44.223,53.324
120.618,35.038,62.927
35.803,2.717,102.734
102.152,95.487,13.348
4.069,177.095,122.335
175.052,139.280,98.311
176.031,3.041,122.340
76.143,183.182,94.200
43.342,-3.719,104.686
104.287,62.573,30.937
101.758,155.319,66.368
175.038,79.381,85.718
20.270,64.993,74.063
-3.365,136.302,104.197
123.865,163.172,80.633
1.677,24.710,109.822
144.292,22.565,86.589
104.552,142.069,54.065
64.961,120.627,39.545
175.105,161.019,110.857
184.714,41.668,106.351
163.631,116.563,78.292
59.033,155.094,72.074
95.643,57.547,32.947
184.519,102.139,95.313
100.672,24.955,65.922
116.974,56.020,43.399
24.120,22.833,94.073
177.177,175.873,122.379
184.951,0.700,130.362
35.999,57.002,63.272
75.723,57.410,35.576
164.967,80.572,75.576
184.530,182.115,132.000
157.079,15.942,99.936
160.249,175.006,110.285
115.285,118.336,37.986
24.104,137.144,81.007
183.419,83.648,93.654
15.343,38.180,90.866
44.742,18.414,84.686
143.813,83.234,54.255
115.238,121.524,40.390
23.398,56.332,74.613
24.844,118.760,71.203
138.508,4.772,98.078
143.418,76.351,55.153
155.161,181.259,112.142
161.113,75.125,72.671
158.783,144.850,87.987
59.944,25.000,71.609
98.386,184.732,95.101
135.003,20.175,83.084
157.926,15.450,100.869
24.044,37.059,84.563
164.960,160.627,103.002
122.430,-4.370,99.796
-4.264,42.611,105.491
116.776,163.822,78.531
36.814,103.854,54.942
58.977,55.106,46.681
-3.432,23.636,114.589
162.128,35.475,90.435
159.087,64.916,73.518
138.696,24.827,81.370
58.905,115.121,39.958
120.724,64.947,39.660
35.539,182.259,107.121
44.845,101.234,46.512
15.453,57.920,81.141
77.255,-4.179,95.039
55.027,179.480,96.061
124.931,159.172,77.497
-4.767,21.509,116.914
144.999,180.076,105.546
155.783,57.314,73.474
60.494,144.976,62.381
95.046,99.327,10.610
156.447,43.518,81.108
99.234,44.941,46.003
177.519,104.341,88.704
4.877,161.103,110.896
-3.427,183.641,132.261
137.357,144.244,72.017
118.789,135.149,53.553
156.164,136.793,81.051
43.794,16.744,86.605
76.603,163.669,74.870
57.816,4.498,91.356
124.995,80.217,36.356
139.035,164.906,89.535
83.390,63.675,27.141
143.811,76.763,55.434
44.798,98.595,45.993
62.489,144.336,60.892
19.455,124.970,78.719
-2.491,24.336,113.417
155.014,160.372,95.817
179.765,115.006,93.199
64.906,-0.964,94.361
179.381,35.039,104.945
163.952,143.063,91.032
100.554,84.969,11.710
15.030,20.548,102.185
61.121,115.127,38.264
135.094,20.963,82.473
36.105,63.135,60.205
160.461,75.021,72.054
115.616,17.596,76.812
15.009,120.297,80.862
101.369,144.809,55.976
42.633,35.750,72.010
4.070,102.904,86.874
15.232,21.505,101.389
0.463,184.979,130.514
21.494,4.772,109.340
137.523,64.343,54.024
40.027,55.000,60.998
162.216,75.518,73.672
23.519,56.448,74.454
82.621,184.258,94.541
119.566,24.981,71.437
155.358,1.859,109.743
-4.981,99.569,95.444
104.552,77.932,18.922
183.802,176.753,127.779
63.754,76.697,29.410
124.774,158.515,76.840
64.094,42.870,53.775
-3.490,176.419,127.297
15.012,119.652,80.619
97.714,4.447,85.906
139.774,135.005,67.115
184.966,119.420,99.435
175.797,42.709,97.985
140.819,55.067,61.684
55.646,37.541,62.699
24.896,161.015,96.327
15.471,162.119,103.694
115.011,99.674,26.832
97.601,75.613,16.284
104.325,177.491,88.655
38.900,75.123,53.205
56.578,3.646,92.594
118.616,24.805,71.210
177.363,15.752,114.669
17.086,44.063,86.164
181.428,15.208,118.139
116.149,63.189,37.467
135.084,139.088,66.659
55.002,119.859,45.988
24.580,137.994,81.120
179.161,84.929,89.324
84.680,121.759,32.195
1.896,164.627,115.445
75.292,41.684,50.503
18.200,75.335,73.265
104.890,141.042,53.171
36.691,63.749,59.407
81.416,75.205,17.099
115.025,40.502,55.476
136.759,-3.808,104.827
36.882,23.909,84.783
104.849,141.219,53.329
161.539,75.243,73.064
-1.342,124.817,97.734
62.932,4.050,90.110
35.716,62.579,60.802
136.516,176.414,98.143
56.449,116.480,42.725
155.189,101.360,66.188
178.127,95.364,88.308
157.802,184.491,116.308
115.426,17.981,76.385
38.272,135.308,68.749
104.908,0.956,90.290
184.589,121.986,99.867
-4.200,37.287,107.932
55.098,140.985,61.774
75.000,180.052,91.286
136.430,183.501,104.399
164.967,180.570,117.580
118.152,155.354,71.163
35.000,-0.026,105.491
104.801,141.397,53.487
77.032,35.976,55.558
160.469,164.978,102.906
160.077,55.001,78.349
156.001,116.999,71.325
19.030,175.095,110.791
4.603,141.953,99.942
-4.615,178.077,129.250
155.552,97.717,66.022
84.916,60.912,29.529
-4.860,178.824,129.938
75.437,177.957,89.147
142.660,84.234,52.993
143.757,163.299,90.906
97.847,75.487,16.511
82.052,155.441,65.915
3.684,143.381,101.471
17.649,124.413,80.100
20.608,155.037,95.090
42.955,24.033,81.016
163.025,103.981,74.368
22.860,104.101,68.586
59.814,95.003,30.579
184.374,77.578,95.207
60.929,144.913,62.122
62.667,164.229,79.092
63.434,3.635,90.357
64.306,62.541,37.596
135.000,20.020,83.213
35.241,101.534,55.942
41.036,44.892,66.565
55.910,42.876,58.154
144.695,121.719,63.241
164.911,20.939,101.903
78.766,15.155,75.685
143.108,63.917,59.186
155.783,37.314,84.297
155.869,102.816,67.121
104.168,162.762,74.128
102.987,-4.010,94.909
-4.484,62.213,98.469
62.989,35.992,60.381
95.805,62.721,27.898
163.005,83.996,73.270
135.001,60.111,54.040
122.006,75.420,35.188
175.045,20.671,109.740
80.298,124.991,36.303
-1.437,55.211,97.816
183.425,116.357,97.089
24.528,137.880,81.094
95.140,138.825,49.093
175.001,140.120,98.691
23.943,123.075,73.857
24.136,162.810,98.165
144.960,60.635,62.331
-4.988,80.347,95.459
17.623,64.399,76.755
62.587,75.721,30.895
64.043,82.942,26.883
56.624,36.312,63.210
118.166,175.348,89.878
84.164,182.767,92.946
58.407,35.260,63.196
161.135,184.869,118.585
95.231,138.499,48.779
115.102,21.003,73.431
135.540,97.741,46.210
24.883,-1.074,111.951
135.116,161.070,84.188
-0.253,-4.994,131.022
59.311,184.952,99.779
101.387,135.196,46.609
75.931,17.094,74.251
80.144,64.998,26.871
137.486,-4.322,105.613
61.519,184.764,98.942
116.699,76.245,30.052
180.307,135.009,100.916
37.268,175.813,100.707
141.750,24.684,83.346
115.181,61.333,38.171
35.201,-1.403,106.565
115.204,81.415,26.645
55.686,-2.527,98.682
116.349,176.584,90.506
120.150,175.002,90.193
118.450,155.246,71.183
144.946,80.731,55.741
161.398,135.199,84.516
183.174,143.863,107.637
182.643,175.755,126.251
20.675,24.954,95.052
120.080,124.999,46.158
102.015,55.424,36.614
116.722,143.776,60.054
18.068,155.388,97.194
19.525,124.977,78.659
162.087,-4.543,118.905
137.031,24.023,81.038
39.254,95.056,50.978
115.023,60.480,38.714
41.437,184.789,106.493
58.339,24.716,72.552
155.487,22.152,94.312
16.065,163.085,103.945
183.596,96.526,93.841
15.034,99.420,75.537
115.577,2.332,91.332
176.719,163.773,113.865
15.752,182.636,118.705
102.646,95.757,13.910
81.639,144.724,55.352
159.366,75.040,70.980
16.845,63.879,77.662
37.816,55.502,62.543
42.116,64.530,54.222
-3.071,123.946,99.050
20.400,135.016,82.872
1.573,104.746,89.629
136.545,83.614,46.999
159.577,4.982,109.874
144.896,161.012,89.765
36.207,103.258,55.384
-4.163,157.231,115.684
135.048,179.309,100.032
56.615,96.320,33.959
164.917,-0.906,117.813
22.256,95.538,67.952
155.826,77.247,67.069
178.342,135.283,99.287
41.478,15.223,89.133
158.738,124.838,77.077
96.158,16.801,73.463
144.984,159.606,88.712
139.093,15.083,89.583
155.192,81.373,65.779
19.890,35.001,89.096
75.011,80.336,17.821
181.138,35.131,106.398
143.534,123.537,63.185
35.010,80.320,55.818
138.651,-4.814,106.579
182.277,64.451,95.768
35.768,97.338,54.708
55.370,158.112,76.398
62.182,124.499,44.303
143.174,136.137,70.411
103.730,96.671,15.280
120.263,104.993,33.788
139.971,175.000,98.607
17.966,104.568,73.474
101.429,4.791,85.978
15.424,117.984,79.635
101.295,15.171,75.684
155.718,82.581,66.154
84.329,37.498,52.809
1.609,104.734,89.591
-3.992,43.011,105.068
35.923,97.105,54.523
-3.143,56.111,99.100
95.787,162.692,72.920
116.058,16.924,77.593
144.596,21.968,87.244
77.104,124.076,36.424
135.099,99.008,46.007
35.515,142.210,75.446
55.693,117.461,43.927
-4.999,159.926,117.943
77.234,84.166,14.021
184.949,100.714,95.569
100.784,35.062,55.994
75.006,119.756,33.308
136.174,183.218,104.032
142.651,15.760,91.028
175.000,40.009,98.629
4.917,40.910,98.216
83.710,3.352,86.879
24.506,177.833,109.549
84.947,79.271,11.855
84.320,97.483,9.380
55.962,-2.948,98.982
135.507,77.807,47.131
135.384,158.078,81.826
41.084,135.119,66.531
181.660,184.716,131.816
-4.339,17.515,118.958
95.799,22.712,67.543
2.313,124.433,94.187
183.677,36.612,107.840
84.387,117.601,28.159
64.650,118.161,37.876
99.562,24.981,65.725
0.200,164.996,116.981
124.728,158.372,76.691
115.016,179.601,93.029
0.629,44.960,100.064
140.102,55.001,61.133
164.232,162.663,103.887
85.000,139.936,50.180
62.567,104.291,30.914
18.157,84.648,72.024
175.289,161.676,111.419
37.351,164.240,91.001
84.826,141.309,51.563
55.003,0.169,96.404
177.464,15.691,114.785
44.895,18.980,84.126
158.917,104.881,70.522
59.928,175.001,90.153
39.691,175.010,98.768
15.004,19.802,102.713
158.829,155.139,94.776
135.901,57.136,56.470
79.273,155.053,65.925
164.063,62.914,78.879
57.939,175.444,91.251
175.288,138.328,98.043
135.239,78.472,46.703
118.004,135.416,53.362
75.376,178.099,89.298
20.016,155.000,95.497
102.070,84.552,13.261
115.035,99.410,26.761
84.363,57.559,32.928
35.599,137.627,72.287
175.759,157.352,109.057
-4.433,97.688,94.727
4.862,41.165,98.135
40.534,75.029,51.665
95.528,17.764,72.452
60.555,4.969,89.982
135.007,119.744,53.960
15.098,-0.985,117.841
157.191,115.864,72.013
115.065,59.199,39.725
78.554,115.214,27.679
43.473,123.597,57.372
35.210,81.434,55.438
99.012,4.902,85.580
4.840,81.256,85.590
137.928,35.450,72.629
124.998,159.861,78.142
155.920,82.891,66.321
139.741,84.993,50.011
115.117,78.923,27.469
79.804,44.996,46.144
15.376,158.097,101.008
164.039,77.053,75.181
117.584,44.377,53.326
182.835,44.119,103.572
124.077,42.895,58.152
75.743,57.378,35.598
121.182,184.858,99.854
143.697,136.634,71.132
44.594,98.026,46.091
155.134,58.852,72.216
55.796,162.707,80.339
157.399,4.270,109.066
23.243,83.806,67.026
137.954,35.438,72.655
56.244,43.300,57.615
144.927,39.150,74.868
122.086,184.544,99.843
56.665,156.274,74.174
0.427,104.982,90.799
23.503,83.568,66.790
